image_path,slice_type,bandwidth,latency,reliability
network_dataset/images/eMBB_930.png,eMBB,high,medium,medium
network_dataset/images/eMBB_931.png,eMBB,high,medium,medium
network_dataset/images/eMBB_932.png,eMBB,high,medium,medium
network_dataset/images/eMBB_933.png,eMBB,high,medium,medium
network_dataset/images/eMBB_934.png,eMBB,high,medium,medium
network_dataset/images/eMBB_935.png,eMBB,high,medium,medium
network_dataset/images/eMBB_936.png,eMBB,high,medium,medium
network_dataset/images/eMBB_937.png,eMBB,high,medium,medium
network_dataset/images/eMBB_938.png,eMBB,high,medium,medium
network_dataset/images/eMBB_939.png,eMBB,high,medium,medium
network_dataset/images/eMBB_940.png,eMBB,high,medium,medium
network_dataset/images/eMBB_941.png,eMBB,high,medium,medium
network_dataset/images/eMBB_942.png,eMBB,high,medium,medium
network_dataset/images/eMBB_943.png,eMBB,high,medium,medium
network_dataset/images/eMBB_944.png,eMBB,high,medium,medium
network_dataset/images/eMBB_945.png,eMBB,high,medium,medium
network_dataset/images/eMBB_946.png,eMBB,high,medium,medium
network_dataset/images/eMBB_947.png,eMBB,high,medium,medium
network_dataset/images/eMBB_948.png,eMBB,high,medium,medium
network_dataset/images/eMBB_949.png,eMBB,high,medium,medium
network_dataset/images/eMBB_950.png,eMBB,high,medium,medium
network_dataset/images/eMBB_951.png,eMBB,high,medium,medium
network_dataset/images/eMBB_952.png,eMBB,high,medium,medium
network_dataset/images/eMBB_953.png,eMBB,high,medium,medium
network_dataset/images/eMBB_954.png,eMBB,high,medium,medium
network_dataset/images/eMBB_955.png,eMBB,high,medium,medium
network_dataset/images/eMBB_956.png,eMBB,high,medium,medium
network_dataset/images/eMBB_957.png,eMBB,high,medium,medium
network_dataset/images/eMBB_958.png,eMBB,high,medium,medium
network_dataset/images/eMBB_959.png,eMBB,high,medium,medium
network_dataset/images/eMBB_960.png,eMBB,high,medium,medium
network_dataset/images/eMBB_961.png,eMBB,high,medium,medium
network_dataset/images/eMBB_962.png,eMBB,high,medium,medium
network_dataset/images/eMBB_963.png,eMBB,high,medium,medium
network_dataset/images/eMBB_964.png,eMBB,high,medium,medium
network_dataset/images/eMBB_965.png,eMBB,high,medium,medium
network_dataset/images/eMBB_966.png,eMBB,high,medium,medium
network_dataset/images/eMBB_967.png,eMBB,high,medium,medium
network_dataset/images/eMBB_968.png,eMBB,high,medium,medium
network_dataset/images/eMBB_969.png,eMBB,high,medium,medium
network_dataset/images/eMBB_970.png,eMBB,high,medium,medium
network_dataset/images/eMBB_971.png,eMBB,high,medium,medium
network_dataset/images/eMBB_972.png,eMBB,high,medium,medium
network_dataset/images/eMBB_973.png,eMBB,high,medium,medium
network_dataset/images/eMBB_974.png,eMBB,high,medium,medium
network_dataset/images/eMBB_975.png,eMBB,high,medium,medium
network_dataset/images/eMBB_976.png,eMBB,high,medium,medium
network_dataset/images/eMBB_977.png,eMBB,high,medium,medium
network_dataset/images/eMBB_978.png,eMBB,high,medium,medium
network_dataset/images/eMBB_979.png,eMBB,high,medium,medium
network_dataset/images/eMBB_980.png,eMBB,high,medium,medium
network_dataset/images/eMBB_981.png,eMBB,high,medium,medium
network_dataset/images/eMBB_982.png,eMBB,high,medium,medium
network_dataset/images/eMBB_983.png,eMBB,high,medium,medium
network_dataset/images/eMBB_984.png,eMBB,high,medium,medium
network_dataset/images/eMBB_985.png,eMBB,high,medium,medium
network_dataset/images/eMBB_986.png,eMBB,high,medium,medium
network_dataset/images/eMBB_987.png,eMBB,high,medium,medium
network_dataset/images/eMBB_988.png,eMBB,high,medium,medium
network_dataset/images/eMBB_989.png,eMBB,high,medium,medium
network_dataset/images/eMBB_990.png,eMBB,high,medium,medium
network_dataset/images/eMBB_991.png,eMBB,high,medium,medium
network_dataset/images/eMBB_992.png,eMBB,high,medium,medium
network_dataset/images/eMBB_993.png,eMBB,high,medium,medium
network_dataset/images/eMBB_994.png,eMBB,high,medium,medium
network_dataset/images/eMBB_995.png,eMBB,high,medium,medium
network_dataset/images/eMBB_996.png,eMBB,high,medium,medium
network_dataset/images/eMBB_997.png,eMBB,high,medium,medium
network_dataset/images/eMBB_998.png,eMBB,high,medium,medium
network_dataset/images/eMBB_999.png,eMBB,high,medium,medium
network_dataset/images/URLLC_0.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_1.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_2.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_3.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_4.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_5.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_6.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_7.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_8.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_9.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_10.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_11.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_12.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_13.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_14.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_15.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_16.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_17.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_18.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_19.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_20.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_21.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_22.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_23.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_24.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_25.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_26.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_27.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_28.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_29.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_30.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_31.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_32.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_33.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_34.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_35.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_36.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_37.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_38.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_39.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_40.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_41.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_42.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_43.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_44.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_45.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_46.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_47.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_48.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_49.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_50.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_51.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_52.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_53.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_54.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_55.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_56.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_57.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_58.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_59.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_60.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_61.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_62.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_63.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_64.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_65.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_66.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_67.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_68.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_69.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_70.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_71.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_72.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_73.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_74.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_75.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_76.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_77.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_78.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_79.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_80.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_81.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_82.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_83.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_84.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_85.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_86.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_87.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_88.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_89.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_90.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_91.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_92.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_93.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_94.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_95.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_96.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_97.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_98.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_99.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_100.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_101.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_102.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_103.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_104.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_105.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_106.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_107.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_108.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_109.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_110.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_111.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_112.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_113.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_114.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_115.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_116.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_117.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_118.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_119.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_120.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_121.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_122.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_123.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_124.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_125.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_126.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_127.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_128.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_129.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_130.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_131.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_132.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_133.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_134.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_135.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_136.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_137.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_138.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_139.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_140.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_141.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_142.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_143.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_144.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_145.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_146.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_147.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_148.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_149.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_150.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_151.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_152.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_153.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_154.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_155.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_156.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_157.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_158.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_159.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_160.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_161.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_162.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_163.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_164.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_165.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_166.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_167.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_168.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_169.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_170.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_171.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_172.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_173.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_174.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_175.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_176.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_177.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_178.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_179.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_180.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_181.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_182.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_183.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_184.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_185.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_186.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_187.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_188.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_189.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_190.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_191.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_192.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_193.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_194.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_195.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_196.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_197.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_198.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_199.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_200.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_201.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_202.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_203.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_204.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_205.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_206.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_207.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_208.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_209.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_210.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_211.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_212.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_213.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_214.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_215.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_216.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_217.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_218.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_219.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_220.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_221.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_222.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_223.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_224.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_225.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_226.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_227.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_228.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_229.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_230.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_231.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_232.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_233.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_234.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_235.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_236.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_237.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_238.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_239.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_240.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_241.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_242.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_243.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_244.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_245.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_246.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_247.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_248.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_249.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_250.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_251.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_252.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_253.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_254.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_255.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_256.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_257.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_258.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_259.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_260.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_261.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_262.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_263.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_264.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_265.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_266.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_267.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_268.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_269.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_270.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_271.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_272.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_273.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_274.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_275.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_276.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_277.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_278.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_279.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_280.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_281.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_282.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_283.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_284.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_285.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_286.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_287.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_288.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_289.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_290.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_291.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_292.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_293.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_294.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_295.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_296.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_297.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_298.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_299.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_300.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_301.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_302.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_303.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_304.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_305.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_306.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_307.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_308.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_309.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_310.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_311.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_312.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_313.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_314.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_315.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_316.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_317.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_318.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_319.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_320.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_321.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_322.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_323.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_324.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_325.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_326.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_327.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_328.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_329.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_330.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_331.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_332.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_333.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_334.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_335.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_336.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_337.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_338.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_339.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_340.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_341.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_342.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_343.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_344.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_345.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_346.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_347.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_348.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_349.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_350.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_351.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_352.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_353.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_354.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_355.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_356.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_357.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_358.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_359.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_360.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_361.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_362.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_363.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_364.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_365.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_366.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_367.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_368.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_369.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_370.png,URLLC,low,ultra_low,high
